#    frfrq      xpoln     frmsfd      msfdrat
#
1367.165039 451.414276 453.773438   0.994801 
1366.956055 451.478546 453.698212   0.995108 
1366.747192 451.350006 453.621826   0.994992 
1366.538086 450.964325 453.544159   0.994312 
1366.329224 450.707123 453.465454   0.993917 
1366.120117 450.449982 453.385559   0.993525 
1365.911255 450.321442 453.304688   0.993419 
1365.702148 450.128571 453.222717   0.993173 
1365.493164 450.000000 453.139954   0.993071 
1365.284180 449.807159 453.056213   0.992829 
1365.075195 449.550018 452.971680   0.992446 
1364.866211 449.164276 452.886353   0.991781 
1364.657227 449.357147 452.800262   0.992396 
1364.448364 448.457184 452.713562   0.990598 
1364.239380 448.971436 452.626160   0.991926 
1364.030396 448.971436 452.538177   0.992118 
1363.821411 449.742889 452.449615   0.994018 
1363.612427 451.221436 452.360596   0.997482 
1363.403320 451.928558 452.271088   0.999243 
1363.194458 451.735687 452.181244   0.999015 
1362.985352 451.671417 452.090973   0.999072 
1362.776489 451.542877 452.000519   0.998987 
1362.567383 451.478546 451.909698   0.999046 
1362.358521 451.350006 451.818817   0.998962 
1362.149536 451.221436 451.727722   0.998879 
1361.940674 451.157166 451.636627   0.998938 
1361.731567 451.092865 451.545288   0.998998 
1361.522583 450.900055 451.454071   0.998773 
1361.313599 451.028595 451.362885   0.999259 
1361.104614 450.964325 451.271790   0.999319 
1360.895630 451.221436 451.180908   1.000090 
1360.686646 451.157166 451.090179   1.000149 
1360.477661 451.285706 450.999695   1.000634 
1360.268677 451.414276 450.909515   1.001119 
1360.059692 451.478546 450.819672   1.001462 
1359.850708 451.478546 450.730286   1.001660 
1359.641846 451.542877 450.641327   1.002001 
1359.432739 451.157166 450.552643   1.001342 
1359.223877 451.092865 450.464539   1.001395 
1359.014771 451.478546 450.376709   1.002447 
1358.805908 451.542877 450.289398   1.002784 
1358.596802 451.542877 450.202393   1.002977 
1358.387939 451.414276 450.115875   1.002885 
1358.178833 450.964325 450.029724   1.002077 
1357.969971 451.542877 449.943970   1.003554 
1357.760864 451.350006 449.858582   1.003315 
1357.552002 451.542877 449.773621   1.003934 
1357.343018 450.064270 449.689056   1.000834 
1357.134033 450.964325 449.604858   1.003024 
1356.925049 451.542877 449.520996   1.004498 
1356.716064 451.542877 449.437561   1.004684 
1356.507080 451.542877 449.354462   1.004870 
1356.298096 451.350006 449.271759   1.004626 
1356.089111 451.350006 449.189423   1.004810 
1355.880127 451.478546 449.107422   1.005280 
1355.671143 451.414276 449.025787   1.005319 
1355.462158 451.414276 448.944489   1.005501 
1355.253174 451.350006 448.863586   1.005539 
1355.044189 451.221436 448.783020   1.005433 
1354.835327 451.157166 448.702850   1.005470 
1354.626221 451.285706 448.622925   1.005935 
1354.417358 451.092865 448.543427   1.005684 
1354.208252 451.028595 448.464172   1.005718 
1353.999390 450.964325 448.385345   1.005752 
1353.790283 450.964325 448.306763   1.005928 
1353.581299 450.771454 448.228577   1.005673 
1353.372314 449.357147 448.150665   1.002692 
1353.163330 450.707123 448.073120   1.005879 
1352.954346 450.642853 447.995850   1.005908 
1352.745361 450.578552 447.918884   1.005938 
1352.536499 450.514252 447.842346   1.005966 
1352.327515 450.385712 447.766022   1.005851 
1352.118530 450.385712 447.690002   1.006021 
1351.909546 450.257141 447.614258   1.005904 
1351.700562 450.128571 447.538849   1.005787 
1351.491577 449.807159 447.463715   1.005237 
1351.282593 450.000000 447.388916   1.005836 
1351.073608 449.485748 447.314362   1.004854 
1350.864624 449.807159 447.240082   1.005740 
1350.655518 449.485748 447.166077   1.005188 
1350.446655 449.614319 447.092438   1.005641 
1350.237549 449.614319 447.018951   1.005806 
1350.028809 449.485748 446.945892   1.005683 
1349.819702 449.357147 446.872986   1.005559 
1349.610718 449.292877 446.800323   1.005579 
1349.401733 449.164276 446.727997   1.005454 
1349.192749 449.164276 446.655884   1.005616 
1348.983765 449.035706 446.584045   1.005490 
1348.774780 448.971436 446.512451   1.005507 
1348.565796 448.907135 446.441071   1.005524 
1348.356812 448.714294 446.369965   1.005252 
1348.147827 448.521454 446.299133   1.004979 
1347.938843 448.392883 446.228546   1.004850 
1347.729980 448.328613 446.158203   1.004865 
1347.520996 448.328613 446.088043   1.005023 
1347.312012 448.007141 446.018097   1.004460 
1347.103027 448.135742 445.948425   1.004905 
1346.894043 447.942841 445.878967   1.004629 
1346.684937 448.007141 445.809723   1.004929 
1346.476074 447.814270 445.740692   1.004652 
1346.266968 447.814270 445.671844   1.004807 
1346.058105 447.621399 445.603271   1.004529 
1345.848999 447.557129 445.534851   1.004539 
1345.640015 447.557129 445.466644   1.004693 
1345.431030 447.492859 445.398621   1.004702 
1345.222168 447.364288 445.330872   1.004566 
1345.013184 446.850037 445.263275   1.003564 
1344.804199 446.207123 445.195831   1.002272 
1344.595215 447.042908 445.128632   1.004300 
1344.386230 446.785736 445.061584   1.003874 
1344.177246 446.850037 444.994690   1.004169 
1343.968262 446.335693 444.928040   1.003164 
1343.759277 446.592834 444.861511   1.003892 
1343.550293 446.657166 444.795166   1.004186 
1343.341309 446.528564 444.729004   1.004046 
1343.132324 446.399994 444.663025   1.003906 
1342.923462 446.014313 444.597229   1.003187 
1342.714355 446.014313 444.531464   1.003336 
1342.505493 446.142853 444.465973   1.003773 
1342.296387 446.014313 444.400574   1.003631 
1342.087524 445.950012 444.335388   1.003634 
1341.878418 445.885742 444.270203   1.003636 
1341.669434 445.821472 444.205292   1.003638 
1341.460449 445.564301 444.140503   1.003206 
1341.251465 445.500031 444.075806   1.003207 
1341.042480 444.985687 444.011292   1.002195 
1340.833496 444.728577 443.946838   1.001761 
1340.624512 444.471466 443.882568   1.001327 
1340.415649 444.535736 443.818451   1.001616 
1340.206665 444.728577 443.754395   1.002195 
1339.997681 444.921417 443.690491   1.002774 
1339.788696 445.049988 443.626617   1.003209 
1339.579712 445.049988 443.562958   1.003353 
1339.370728 444.921417 443.499359   1.003206 
1339.161743 444.921417 443.435913   1.003350 
1338.952759 444.857147 443.372467   1.003349 
1338.743774 444.921417 443.309174   1.003637 
1338.534790 444.857147 443.245941   1.003635 
1338.325684 444.600037 443.182831   1.003198 
1338.116943 444.471466 443.119843   1.003050 
1337.907837 444.600037 443.056885   1.003483 
1337.698975 443.314301 442.994049   1.000723 
1337.489868 444.664307 442.931244   1.003913 
1337.280884 444.471466 442.868500   1.003620 
1337.071899 444.664307 442.805878   1.004197 
1336.862915 444.728577 442.743256   1.004484 
1336.653931 444.728577 442.680786   1.004626 
1336.444946 444.664307 442.618317   1.004622 
1336.235962 444.600037 442.555908   1.004619 
1336.026978 444.535736 442.493591   1.004615 
1335.817993 444.600037 442.431274   1.004902 
1335.609131 444.600037 442.369080   1.005043 
1335.400146 444.600037 442.306915   1.005184 
1335.191162 444.471466 442.244720   1.005035 
1334.982178 444.471466 442.182648   1.005176 
1334.773193 444.278595 442.120544   1.004881 
1334.564209 444.407166 442.058502   1.005313 
1334.355103 444.342865 441.996460   1.005309 
1334.146240 444.342865 441.934448   1.005450 
1333.937134 444.278595 441.872467   1.005445 
1333.728271 444.278595 441.810547   1.005586 
1333.519165 444.278595 441.748566   1.005727 
1333.310303 444.214325 441.686676   1.005723 
1333.101318 444.085724 441.624756   1.005573 
1332.892334 444.085724 441.562836   1.005714 
1332.683350 443.828583 441.500946   1.005272 
1332.474365 443.699982 441.439026   1.005122 
1332.265381 443.828583 441.377106   1.005554 
1332.056396 443.699982 441.315186   1.005404 
1331.847412 443.699982 441.253296   1.005545 
1331.638428 443.442871 441.191254   1.005103 
1331.429443 442.992889 441.129333   1.004225 
1331.220459 443.442871 441.067322   1.005386 
1331.011475 443.185760 441.005341   1.004944 
1330.802612 443.250031 440.943359   1.005231 
1330.593628 442.350006 440.881256   1.003331 
1330.384521 442.864288 440.819153   1.004639 
1330.175659 443.121429 440.757019   1.005364 
1329.966553 443.057159 440.694824   1.005360 
1329.757690 442.928619 440.632660   1.005211 
1329.548584 442.735748 440.570312   1.004915 
1329.339600 442.671417 440.508026   1.004911 
1329.130615 442.735748 440.445648   1.005200 
1328.921631 442.671417 440.383240   1.005196 
1328.712646 442.607147 440.320770   1.005193 
1328.503784 442.414276 440.258240   1.004897 
1328.294800 442.414276 440.195648   1.005040 
1328.085815 442.157166 440.132935   1.004599 
1327.876831 442.350006 440.070190   1.005181 
1327.667847 442.157166 440.007385   1.004886 
1327.458862 441.964325 439.944458   1.004591 
1327.249878 442.028595 439.881500   1.004881 
1327.040894 442.028595 439.818390   1.005025 
1326.831909 442.028595 439.755249   1.005170 
1326.622925 441.835724 439.691986   1.004876 
1326.413940 441.835724 439.628632   1.005020 
1326.204956 441.771454 439.565216   1.005019 
1325.995972 441.707184 439.501648   1.005018 
1325.787109 441.707184 439.438019   1.005164 
1325.578003 441.578583 439.374268   1.005017 
1325.369141 441.514313 439.310425   1.005017 
1325.160034 441.450012 439.246399   1.005017 
1324.951050 441.450012 439.182312   1.005163 
1324.742065 441.000000 439.118042   1.004286 
1324.533081 441.257141 439.053711   1.005019 
1324.324097 440.807159 438.989258   1.004141 
1324.115112 441.192841 438.924652   1.005168 
1323.906128 441.064270 438.859894   1.005023 
1323.697266 441.192841 438.795074   1.005464 
1323.488281 441.192841 438.730042   1.005613 
1323.279297 441.128571 438.664886   1.005616 
1323.070312 441.000000 438.599579   1.005473 
1322.861328 441.000000 438.534180   1.005623 
1322.652344 441.064270 438.468658   1.005920 
1322.443359 440.935730 438.403076   1.005777 
1322.234375 440.742889 438.337433   1.005488 
1322.025269 440.678619 438.271759   1.005492 
1321.816406 440.935730 438.206085   1.006229 
1321.607300 440.935730 438.140381   1.006380 
1321.398438 440.807159 438.074768   1.006237 
1321.189453 440.935730 438.009155   1.006682 
1320.980469 440.871429 437.943634   1.006685 
1320.771484 440.935730 437.878204   1.006983 
1320.562500 440.871429 437.812927   1.006986 
1320.353516 440.871429 437.747742   1.007136 
1320.144531 440.807159 437.682709   1.007139 
1319.935547 440.807159 437.617859   1.007288 
1319.726562 440.678619 437.553223   1.007143 
1319.517578 440.678619 437.488831   1.007291 
1319.308594 440.678619 437.424652   1.007439 
1319.099609 440.742889 437.360718   1.007733 
1318.890747 440.807159 437.297119   1.008027 
1318.681763 440.485748 437.233795   1.007438 
1318.472778 440.807159 437.170807   1.008318 
1318.263794 440.035706 437.108185   1.006697 
1318.054688 439.135742 437.045837   1.004782 
1317.845825 440.742889 436.983978   1.008602 
1317.636719 440.550018 436.922424   1.008303 
1317.427856 440.742889 436.861420   1.008885 
1317.218750 440.292877 436.800812   1.007995 
1317.009766 440.614319 436.740692   1.008869 
1316.800781 440.678619 436.681061   1.009154 
1316.591919 440.678619 436.621979   1.009291 
1316.382935 440.614319 436.563416   1.009279 
1316.173950 440.035706 436.505402   1.008088 
1315.964966 440.164307 436.447937   1.008515 
1315.755981 440.485748 436.391113   1.009383 
1315.546997 440.485748 436.334900   1.009513 
1315.338013 440.485748 436.279327   1.009642 
1315.129028 440.421448 436.224426   1.009621 
1314.920044 440.292877 436.170197   1.009452 
1314.711060 440.228577 436.116669   1.009429 
1314.502075 440.292877 436.063904   1.009698 
1314.293091 439.971436 436.011841   1.009081 
1314.084106 439.907135 435.960571   1.009053 
1313.875244 439.778564 435.910126   1.008874 
1313.666138 439.778564 435.860443   1.008989 
1313.457275 439.778564 435.811615   1.009102 
1313.248169 439.649994 435.763611   1.008919 
1313.039185 439.649994 435.716522   1.009028 
1312.830200 439.649994 435.670319   1.009135 
1312.621216 439.585724 435.625031   1.009092 
1312.412231 439.521454 435.580658   1.009047 
1312.203247 439.521454 435.537292   1.009148 
1311.994263 439.521454 435.494904   1.009246 
1311.785400 439.392883 435.453461   1.009047 
1311.576416 439.135742 435.413147   1.008550 
1311.367432 438.685730 435.373779   1.007607 
1311.158447 438.878601 435.335480   1.008139 
1310.949463 438.107178 435.298309   1.006453 
1310.740479 438.814301 435.262238   1.008161 
1310.531494 438.621429 435.227264   1.007799 
1310.322510 438.878601 435.193481   1.008468 
1310.113525 438.942871 435.160889   1.008691 
1309.904541 438.942871 435.129425   1.008764 
1309.695435 438.878601 435.099182   1.008686 
1309.486572 438.878601 435.070221   1.008754 
1309.277588 438.814301 435.042511   1.008670 
1309.068726 438.878601 435.016052   1.008879 
1308.859619 438.814301 434.990906   1.008790 
1308.650635 438.878601 434.967041   1.008993 
1308.441650 438.814301 434.944519   1.008897 
1308.232666 438.750031 434.923431   1.008798 
1308.023682 438.557129 434.903656   1.008401 
1307.814697 438.750031 434.885315   1.008887 
1307.605713 438.750031 434.868347   1.008926 
1307.396729 438.942871 434.852875   1.009405 
1307.187744 438.814301 434.838898   1.009142 
1306.978882 438.814301 434.826355   1.009171 
1306.769897 438.750031 434.815369   1.009049 
1306.560913 438.685730 434.805847   1.008923 
1306.351929 438.557129 434.797913   1.008646 
1306.142944 438.492859 434.791565   1.008513 
1305.933960 437.785736 434.786804   1.006897 
1305.724854 437.464325 434.783661   1.006166 
1305.515991 438.171448 434.782135   1.007795 
1305.306885 438.107178 434.782257   1.007647 
1305.098022 437.978577 434.784088   1.007347 
1304.888916 437.721436 434.787628   1.006748 
1304.679932 437.271423 434.792847   1.005701 
1304.471069 437.721436 434.799866   1.006719 
1304.262085 437.399994 434.808594   1.005960 
1304.053101 437.785736 434.819092   1.006823 
1303.844116 435.857147 434.831451   1.002359 
1303.635132 437.721436 434.845612   1.006613 
1303.426147 439.457184 434.861633   1.010568 
1303.217163 440.100037 434.879486   1.012005 
1303.008179 440.742889 434.899261   1.013437 
1302.799194 441.321442 434.920929   1.014717 
1302.590210 441.964325 434.944519   1.016140 
1302.381226 442.478546 434.970123   1.017262 
1302.172363 442.671417 434.997620   1.017641 
1301.963379 442.800018 435.027130   1.017868 
1301.754272 442.735748 435.058685   1.017646 
1301.545410 442.542877 435.092255   1.017124 
1301.336304 442.092865 435.127899   1.016007 
1301.127441 441.771454 435.165619   1.015180 
1300.918335 441.064270 435.205444   1.013462 
1300.709351 440.421448 435.247375   1.011888 
1300.500366 439.714294 435.291443   1.010161 
1300.291382 439.135742 435.337677   1.008724 
1300.082397 438.621429 435.385986   1.007431 
1299.873413 438.171448 435.436462   1.006281 
1299.664551 437.978577 435.488953   1.005717 
1299.455566 437.978577 435.543640   1.005591 
1299.246582 438.107178 435.600403   1.005755 
1299.037598 438.557129 435.659241   1.006652 
1298.828613 439.200012 435.720184   1.007986 
1298.619629 440.164307 435.783203   1.010053 
1298.410645 441.192841 435.848297   1.012262 
1298.201660 442.350006 435.915466   1.014761 
1297.992676 443.378601 435.984680   1.016959 
1297.783691 444.921417 436.056000   1.020331 
1297.574707 445.821472 436.129333   1.022223 
1297.365723 447.428558 436.204712   1.025731 
1297.156860 448.521454 436.282135   1.028054 
1296.947754 449.614319 436.361633   1.030371 
1296.738770 450.257141 436.443115   1.031651 
1296.529785 450.642853 436.526642   1.032338 
1296.320801 450.771454 436.612183   1.032430 
1296.111816 450.771454 436.699768   1.032223 
1295.902832 450.385712 436.789307   1.031128 
1295.693848 449.935730 436.880859   1.029882 
1295.484863 449.292877 436.974457   1.028190 
